beta,day,prop_infected
0.9,7,0.049699523522471145
0.9,8,0.08468404439230148
0.9,9,0.14108739840732462
0.9,10,0.22635972957617906
0.9,11,0.3416919965675479
0.9,12,0.47037536679534414
0.9,13,0.5723807208528052
0.9,14,0.6093438207403371
0.9,15,0.5835802913928393
0.9,16,0.5267175089273608
0.9,17,0.4628303346003564
0.9,18,0.40196100971753906
0.9,19,0.3471979290454403
0.9,20,0.2990645915238337
0.9,21,0.25720947272585376
0.9,22,0.22101109853506223
0.9,23,0.18979853012976297
0.9,24,0.1629324248253044
0.9,25,0.13983287200816935
0.9,26,0.11998601766944254
0.9,27,0.10294212100694453
0.9,28,0.08831030980505974
0.9,29,0.07575231212257655
0.9,30,0.06497616237000807
0.9,31,0.055730307298515525
0.9,32,0.04779827300117614
0.9,33,0.04099393017270049
0.9,34,0.03515733756788792
0.9,35,0.03015111867518942
0.9,36,0.0258573176961159
0.9,37,0.02217467988457572
0.9,38,0.019016304038888564
0.9,39,0.0163076193328251
0.9,40,0.01398464362249789
0.9,41,0.011992485311426042
0.9,42,0.010284055520633823
0.9,43,0.008818961571967284
0.9,44,0.007562556611185969
0.9,45,0.006485123576587561
0.9,46,0.005561174684651455
0.9,47,0.004768850192057926
0.9,48,0.004089402442346449
0.9,49,0.003506753153993898
0.9,50,0.0030071135912145266
0.9,51,0.002578658712651187
0.9,52,0.0022112476463253673
0.9,53,0.0018961839183736207
0.9,54,0.0016260097916704704
0.9,55,0.0013943298689464954
0.9,56,0.001195659801336433
0.9,57,0.0010252965329632466
0.9,58,0.0008792070186294691
0.9,59,0.000753932786573315
0.9,60,0.0006465080915897764
0.9,61,0.0005543897242682897
0.9,62,0.0004753968171108762
0.9,63,0.0004076592242818009
0.9,64,0.00034957325421855316
0.9,65,0.0002997637080471352
0.9,66,0.0002570513257679503
0.9,67,0.00022042487001326
0.9,68,0.00018901718683014628
0.9,69,0.00016208467699594832
0.9,70,0.00013898969204253266
0.9,71,0.00011918543835376925
0.9,72,0.00010220303203969548
0.9,73,8.764039818186454e-05
0.9,74,7.51527516891791e-05
0.9,75,6.444443443323638e-05
0.9,76,5.5261915431427085e-05
0.9,77,4.738778837353621e-05
0.9,78,4.063562439426099e-05
0.9,79,3.484555823816637e-05
0.9,80,2.9880503323973888e-05
0.9,81,2.5622906102408355e-05
0.9,82,2.1971962868330207e-05
0.9,83,1.88412331356358e-05
0.9,84,1.615659307147812e-05
0.9,85,1.3854480536919575e-05
0.9,86,1.1880390184710067e-05
0.9,87,1.0187582984883625e-05
0.9,88,8.73597962540922e-06
0.9,89,7.491211588379929e-06
0.9,90,6.423807435226452e-06
0.9,91,5.508495035563761e-06
0.9,92,4.7236032193023305e-06
0.9,93,4.050548685561224e-06
0.9,94,3.4733960204346766e-06
0.9,95,2.9784804065730206e-06
0.9,96,2.5540840918208027e-06
0.9,97,2.1901589569496078e-06
0.9,98,1.8780886139634987e-06
0.9,99,1.610484402381077e-06
0.92,0,0.001
0.92,1,0.0017762228571428572
0.92,2,0.0031534657466054756
0.92,3,0.005593859707479611
0.92,4,0.009907940392398711
0.92,5,0.017502505788669867
0.92,6,0.03077332297016613
0.92,7,0.05365988519058951
0.92,8,0.09222064224807072
0.92,9,0.15456971733729485
0.92,10,0.24833237479912196
0.92,11,0.37250546403064083
0.92,12,0.5040559852153998
0.92,13,0.5963820252254173
0.92,14,0.6154536818920947
0.92,15,0.5760962585921029
0.92,16,0.513516071640902
0.92,17,0.4484177723716102
0.92,18,0.38816388117832523
0.92,19,0.33464721588394303
0.92,20,0.2879131268901174
0.92,21,0.24742141271623114
0.92,22,0.2124790054417759
0.92,23,0.18239250639976576
0.92,24,0.15652126978180364
0.92,25,0.13429309005281637
0.92,26,0.11520530975378539
0.92,27,0.09882030035929983
0.92,28,0.08475901261718764
0.92,29,0.0726941676213983
0.92,30,0.062343752910359165
0.92,31,0.05346508458330059
0.92,32,0.04584951264587829
0.92,33,0.039317762994404516
0.92,34,0.03371587275910916
0.92,35,0.028911661733922064
0.92,36,0.024791679624857878
0.92,37,0.021258571079962478
0.92,38,0.018228805014501432
0.92,39,0.01563072013788666
0.92,40,0.013402844077142113
0.92,41,0.011492448710455948
0.92,42,0.009854309110006782
0.92,43,0.008449637788815696
0.92,44,0.007245169750495044
0.92,45,0.006212377179930003
0.92,46,0.005326795526298763
0.92,47,0.004567445260948365
0.92,48,0.003916335784962895
0.92,49,0.0033580398559030548
0.92,50,0.002879328537857859
0.92,51,0.0024688580875282464
0.92,52,0.002116901401653606
0.92,53,0.0018151176941801476
0.92,54,0.0015563549683186365
0.92,55,0.0013344806192169636
0.92,56,0.001144236164883346
0.92,57,0.0009811126713902742
0.92,58,0.0008412439263592089
0.92,59,0.0007213148335661997
0.92,60,0.0006184828609526373
0.92,61,0.0005303106827536591
0.92,62,0.0004547084210795883
0.92,63,0.0003898841193030179
0.92,64,0.00033430127434426975
0.92,65,0.00028664242198880093
0.92,66,0.0002457779126434227
0.92,67,0.00021073913781981442
0.92,68,0.0001806955730217529
0.92,69,0.00015493509309406312
0.92,70,0.00013284709360102535
0.92,71,0.00011390801827136856
0.92,72,9.766894954738658e-05
0.92,73,8.374496815517212e-05
0.92,74,7.180602952782937e-05
0.92,75,6.156914085567822e-05
0.92,76,5.279165335764475e-05
0.92,77,4.526551079590012e-05
0.92,78,3.881231791714557e-05
0.92,79,3.327911193541828e-05
0.92,80,2.8534736833154483e-05
0.92,81,2.4466734544178862e-05
0.92,82,2.0978679332753714e-05
0.92,83,1.7987892187057552e-05
0.92,84,1.542348105235571e-05
0.92,85,1.3224660452094797e-05
0.92,86,1.1339310667205158e-05
0.92,87,9.72274232195576e-06
0.92,88,8.336637093334654e-06
0.92,89,7.148139435506862e-06
0.92,90,6.129077790366375e-06
0.92,91,5.255296824383957e-06
0.92,92,4.506084863599445e-06
0.92,93,3.863682955089075e-06
0.92,94,3.312863918036928e-06
0.92,95,2.8405714065129477e-06
0.92,96,2.4356104285290976e-06
0.92,97,2.0883819856257655e-06
0.92,98,1.7906555430418212e-06
0.92,99,1.5353739372319633e-06
0.9400000000000001,0,0.001
0.9400000000000001,1,0.0017962028571428573
0.9400000000000001,2,0.003224759166288437
0.9400000000000001,3,0.005784366909186248
0.9400000000000001,4,0.010359205477961257
0.9400000000000001,5,0.01849967546648111
0.9400000000000001,6,0.032869793840959456
0.9400000000000001,7,0.057876627735914135
0.9400000000000001,8,0.10029233974252158
0.9400000000000001,9,0.16901480594321777
0.9400000000000001,10,0.2716329127946918
0.9400000000000001,11,0.40418902621189157
0.9400000000000001,12,0.5363257265596869
0.9400000000000001,13,0.6159340394733122
0.9400000000000001,14,0.6169072596136673
0.9400000000000001,15,0.5662925499119613
0.9400000000000001,16,0.49986082624044115
0.9400000000000001,17,0.43442450457343157
0.9400000000000001,18,0.3751155213303813
0.9400000000000001,19,0.3229333257221047
0.9400000000000001,20,0.27758345655222494
0.9400000000000001,21,0.2383976897653888
0.9400000000000001,22,0.20463857744595482
0.9400000000000001,23,0.17560277282242964
0.9400000000000001,24,0.1506540779380952
0.9400000000000001,25,0.12923049899136105
0.9400000000000001,26,0.11084147667965566
0.9400000000000001,27,0.09506159276176254
0.9400000000000001,28,0.08152332298119361
0.9400000000000001,29,0.06990990099091077
0.9400000000000001,30,0.05994871816020437
0.9400000000000001,31,0.05140540242589475
0.9400000000000001,32,0.04407859358071581
0.9400000000000001,33,0.037795377428633314
0.9400000000000001,34,0.03240731938619414
0.9400000000000001,35,0.027787031963224695
0.9400000000000001,36,0.023825211793734268
0.9400000000000001,37,0.0204280864267864
0.9400000000000001,38,0.017515216894999738
0.9400000000000001,39,0.015017608143485912
0.9400000000000001,40,0.012876085232872075
0.9400000000000001,41,0.011039898604307824
0.9400000000000001,42,0.009465526529876254
0.9400000000000001,43,0.008115647158726964
0.9400000000000001,44,0.0069582563336351745
0.9400000000000001,45,0.005965910637144297
0.9400000000000001,46,0.005115077979500047
0.9400000000000001,47,0.0043855805111365515
0.9400000000000001,48,0.0037601167769603454
0.9400000000000001,49,0.003223851870730014
0.9400000000000001,50,0.0027640659337980988
0.9400000000000001,51,0.002369852707409373
0.9400000000000001,52,0.0020318610215812024
0.9400000000000001,53,0.0017420731125044186
0.9400000000000001,54,0.0014936145271766295
0.9400000000000001,55,0.0012805911183722883
0.9400000000000001,56,0.0010979492721602912
0.9400000000000001,57,0.0009413560587641734
0.9400000000000001,58,0.00080709646835421
0.9400000000000001,59,0.0006919852973328341
0.9400000000000001,60,0.0005932915972646786
0.9400000000000001,61,0.0005086738959295166
0.9400000000000001,62,0.0004361246550198876
0.9400000000000001,63,0.0003739226477622979
0.9400000000000001,64,0.0003205921273626317
0.9400000000000001,65,0.0002748678180858453
0.9400000000000001,66,0.00023566489877421742
0.9400000000000001,67,0.00020205326694636405
0.9400000000000001,68,0.00017323547309760964
0.9400000000000001,69,0.00014852780184078262
0.9400000000000001,70,0.00012734405114381812
0.9400000000000001,71,0.00010918162490278015
0.9400000000000001,72,9.360960895096293e-05
0.9400000000000001,73,8.025854764595272e-05
0.9400000000000001,74,6.881167851133848e-05
0.9400000000000001,75,5.899741699389799e-05
0.9400000000000001,76,5.058291305019128e-05
0.9400000000000001,77,4.3368526701444966e-05
0.9400000000000001,78,3.718309149515339e-05
0.9400000000000001,79,3.1879853502809265e-05
0.9400000000000001,80,2.7332989508805214e-05
0.9400000000000001,81,2.3434621785847023e-05
0.9400000000000001,82,2.009225863304774e-05
0.9400000000000001,83,1.722659995363551e-05
0.9400000000000001,84,1.4769655809479063e-05
0.9400000000000001,85,1.266313331482982e-05
0.9400000000000001,86,1.0857053597925304e-05
0.9400000000000001,87,9.308566017410052e-06
0.9400000000000001,88,7.980931500387226e-06
0.9400000000000001,89,6.842650881334225e-06
0.9400000000000001,90,5.866717561284464e-06
0.9400000000000001,91,5.029976756207085e-06
0.9400000000000001,92,4.3125761323802435e-06
0.9400000000000001,93,3.697494794746186e-06
0.9400000000000001,94,3.1701394531963797e-06
0.9400000000000001,95,2.717998185565049e-06
0.9400000000000001,96,2.330343582622741e-06
0.9400000000000001,97,1.9979782319781224e-06
0.9400000000000001,98,1.7130165023126848e-06
0.9400000000000001,99,1.4686974506215692e-06
0.96,0,0.001
0.96,1,0.001816182857142857
0.96,2,0.00329684805025257
0.96,3,0.005979136140263266
0.96,4,0.010825611803187661
0.96,5,0.01954122434599214
0.96,6,0.03508119291206083
0.96,7,0.06236180063038234
0.96,8,0.10892370553466565
0.96,9,0.18445026364058892
0.96,10,0.29621715134444426
0.96,11,0.436432632368962
0.96,12,0.5665431331546777
0.96,13,0.6307681968008937
0.96,14,0.6143743142039633
0.96,15,0.5549289486798011
0.96,16,0.4861471327674236
0.96,17,0.42099317587292345
0.96,18,0.36283512663160405
0.96,19,0.3120203016405711
0.96,20,0.26801689984219335
0.96,21,0.2300722846046399
0.96,22,0.1974238240558594
0.96,23,0.16936684279256004
0.96,24,0.14527338575373683
0.96,25,0.12459317045479384
0.96,26,0.1068481154295374
0.96,27,0.091624845879105
0.96,28,0.07856693957446634
0.96,29,0.06736761445219738
0.96,30,0.05776311123331819
0.96,31,0.04952683003471671
0.96,32,0.042464195914031666
0.96,33,0.03640819408214634
0.96,34,0.03121550432979484
0.96,35,0.026763163683377292
0.96,36,0.02294569054496546
0.96,37,0.0196726097224581
0.96,38,0.01686632441884256
0.96,39,0.014460287750798686
0.96,40,0.01239743239989278
0.96,41,0.010628822445478523
0.96,42,0.009112496263770113
0.96,43,0.007812473626268234
0.96,44,0.006697903838430793
0.96,45,0.005742334980012757
0.96,46,0.004923087096771366
0.96,47,0.004220714601657674
0.96,48,0.003618545220422517
0.96,49,0.0031022846051727924
0.96,50,0.0026596772783645797
0.96,51,0.002280215892909358
0.96,52,0.001954891931116458
0.96,53,0.0016759819418612474
0.96,54,0.0014368642539887325
0.96,55,0.0012318618238518096
0.96,56,0.0010561074927163852
0.96,57,0.0009054284599160744
0.96,58,0.0007762472324850466
0.96,59,0.0006654967021889932
0.96,60,0.0005705473355686187
0.96,61,0.0004891447496775024
0.96,62,0.0004193561923972524
0.96,63,0.0003595246573532779
0.96,64,0.00030822954451850226
0.96,65,0.00026425293285802556
0.96,66,0.00022655066450642371
0.96,67,0.00019422755413111761
0.96,68,0.00016651613502257498
0.96,69,0.00014275843738331662
0.96,70,0.0001223903662513035
0.96,71,0.00010492830819480722
0.96,72,8.995764881803263e-05
0.96,73,7.71229284739692e-05
0.96,74,6.611940246891132e-05
0.96,75,5.6685805384247334e-05
0.96,76,4.8598147726451864e-05
0.96,77,4.1664397623963194e-05
0.96,78,3.571992130133715e-05
0.96,79,3.062357407537565e-05
0.96,80,2.6254349062368924e-05
0.96,81,2.2508504026733414e-05
0.96,82,1.9297098153464928e-05
0.96,83,1.6543880259425386e-05
0.96,84,1.4183478302575379e-05
0.96,85,1.2159847201933294e-05
0.96,86,1.0424938114110669e-05
0.96,87,8.937557570343167e-06
0.96,88,7.662389385837876e-06
0.96,89,6.5691561180135136e-06
0.96,90,5.631900163576056e-06
0.96,91,4.828367425014035e-06
0.96,92,4.139478912458347e-06
0.96,93,3.5488777347523253e-06
0.96,94,3.042540723591311e-06
0.96,95,2.6084454692171275e-06
0.96,96,2.2362848618281565e-06
0.96,97,1.9172223608284946e-06
0.96,98,1.6436821810713554e-06
0.96,99,1.4091694143130094e-06
0.98,0,0.001
0.98,1,0.0018361628571428572
0.98,2,0.0033697323505938286
0.98,3,0.006178213728821939
0.98,4,0.011307486514849648
0.98,5,0.02062856137646557
0.98,6,0.03741216609801078
0.98,7,0.0671276811188776
0.98,8,0.11813902663969329
0.98,9,0.2008985112801755
0.98,10,0.3220166983222231
0.98,11,0.4688759032587049
0.98,12,0.5940922507470041
0.98,13,0.6408483988504957
0.98,14,0.608618781366873
0.98,15,0.5426287668061248
0.98,16,0.47265012668938783
0.98,17,0.4082036982883355
0.98,18,0.3513144908249627
0.98,19,0.301862814167026
0.98,20,0.25915428737545027
0.98,21,0.22238297094013187
0.98,22,0.19077448272858938
0.98,23,0.16362867067269882
0.98,24,0.1403282408899855
0.98,25,0.12033542346176097
0.98,26,0.10318464187821366
0.98,27,0.08847422777728346
0.98,28,0.0758583662495672
0.98,29,0.06503971306413042
0.98,30,0.055762814480634734
0.98,31,0.04780832870604931
0.98,32,0.040987994038727237
0.98,33,0.03514026945128801
0.98,34,0.030126569814496917
0.98,35,0.025828021426882165
0.98,36,0.022142669863160904
0.98,37,0.018983079412245894
0.98,38,0.01627427060236053
0.98,39,0.013951949077820682
0.98,40,0.011960985226746155
0.98,41,0.010254109417135084
0.98,42,0.008790792499196919
0.98,43,0.007536285422523311
0.98,44,0.006460795456900006
0.98,45,0.005538779656858032
0.98,46,0.004748338931558387
0.98,47,0.004070698427873175
0.98,48,0.003489761954754454
0.98,49,0.0029917299148475318
0.98,50,0.002564771703216762
0.98,51,0.0021987448165601223
0.98,52,0.0018849540185657027
0.98,53,0.0016159448533884912
0.98,54,0.0013853266114531868
0.98,55,0.0011876205487762663
0.98,56,0.0010181297589989752
0.98,57,0.000872827610321908
0.98,58,0.000748262099564713
0.98,59,0.000641473852985338
0.98,60,0.0005499258271698023
0.98,61,0.0004714430408790085
0.98,62,0.00040416090676744144
0.98,63,0.0003464809359953475
0.98,64,0.00029703276376899767
0.98,65,0.0002546415939053989
0.98,66,0.00021830028918227166
0.98,67,0.00018714544454989838
0.98,68,0.00016043687486350073
0.98,69,0.00013754002988587496
0.98,70,0.00011791091883350082
0.98,71,0.00010108318634467767
0.98,72,8.665703284985067e-05
0.98,73,7.4289716135015e-05
0.98,74,6.368740844888467e-05
0.98,75,5.459821570507719e-05
0.98,76,4.680619293643799e-05
0.98,77,4.0126213825323524e-05
0.98,78,3.439957242319604e-05
0.98,79,2.949021256711316e-05
0.98,80,2.528149541273701e-05
0.98,81,2.1673428287524844e-05
0.98,82,1.858028902744762e-05
0.98,83,1.5928589356244245e-05
0.98,84,1.3655328921042249e-05
0.98,85,1.1706498503500446e-05
0.98,86,1.0035796845493514e-05
0.98,87,8.603530603392875e-06
0.98,88,7.375671295765977e-06
0.98,89,6.323046839175767e-06
0.98,90,5.4206484643233005e-06
0.98,91,4.6470365460033085e-06
0.98,92,3.983831230359248e-06
0.98,93,3.415275757560982e-06
0.98,94,2.9278621051477984e-06
0.98,95,2.5100100579141663e-06
0.98,96,2.151792079542235e-06
0.98,97,1.8446974493600282e-06
0.98,98,1.5814300604804833e-06
0.98,99,1.355735075317245e-06
1.0,0,0.001
1.0,1,0.0018561428571428574
1.0,2,0.003443412019408164
1.0,3,0.0063816459673306965
1.0,4,0.011805159744222672
1.0,5,0.021763120071011118
1.0,6,0.039867461078712405
1.0,7,0.07218674906901926
1.0,8,0.12796210694933652
1.0,9,0.2183757729747829
1.0,10,0.3489365266077987
1.0,11,0.501112867402973
1.0,12,0.6184185095987199
1.0,13,0.6463692123286867
1.0,14,0.6004129189971954
1.0,15,0.5298756270512072
1.0,16,0.45955197243942186
1.0,17,0.3960923723025258
1.0,18,0.3405282054871329
1.0,19,0.29241113145782444
1.0,20,0.25093813889927313
1.0,21,0.2152720184927108
1.0,22,0.18463594459844623
1.0,23,0.15833817621497395
1.0,24,0.13577353278834867
1.0,25,0.11641707757788919
1.0,26,0.09981553218248623
1.0,27,0.08557849307005874
1.0,28,0.073370222396478
1.0,29,0.06290226862110129
1.0,30,0.05392696019675817
1.0,31,0.04623172903690085
1.0,32,0.03963418798993045
1.0,33,0.03397787794453568
1.0,34,0.02912860208365927
1.0,35,0.02497127108342046
1.0,36,0.02140719086023611
1.0,37,0.01835173246693779
1.0,38,0.015732331318452156
1.0,39,0.01348676983795514
1.0,40,0.011561703779384744
1.0,41,0.009911397911229664
1.0,42,0.008496641488500675
1.0,43,0.007283818059573711
1.0,44,0.0062441077209092494
1.0,45,0.00535280301215205
1.0,46,0.0045887222985537875
1.0,47,0.0039337067727931085
1.0,48,0.0033721891736327994
1.0,49,0.0028908240080184468
1.0,50,0.0024781705142360427
1.0,51,0.0021244208496793908
1.0,52,0.0018211670562811619
1.0,53,0.0015612012744913768
1.0,54,0.0013383444642002145
1.0,55,0.0011472995665958905
1.0,56,0.000983525620455881
1.0,57,0.0008431298434062062
1.0,58,0.0007227751149500141
1.0,59,0.0006196006636147962
1.0,60,0.0005311540740283886
1.0,61,0.00045533299851680637
1.0,62,0.0003903351882809147
1.0,63,0.0003346156568104087
1.0,64,0.0002868499576138598
1.0,65,0.0002459027035984209
1.0,66,0.00021080057996660583
1.0,67,0.00018070920926451583
1.0,68,0.00015491331874944642
1.0,69,0.00013279973871752374
1.0,70,0.00011384282770685339
1.0,71,9.759197816603556e-05
1.0,72,8.36609056214821e-05
1.0,73,7.171846676412554e-05
1.0,74,6.14807882137176e-05
1.0,75,5.2704518870229106e-05
1.0,76,4.5181045466999184e-05
1.0,77,3.873153383375731e-05
1.0,78,3.320267800344578e-05
1.0,79,2.846305612126908e-05
1.0,80,2.440000653740655e-05
1.0,81,2.0916949829106918e-05
1.0,82,1.793109309728263e-05
1.0,83,1.5371461969146492e-05
1.0,84,1.3177213527838924e-05
1.0,85,1.1296190067514282e-05
1.0,86,9.683679296698842e-06
1.0,87,8.301351519957872e-06
1.0,88,7.116348534651672e-06
1.0,89,6.100502585809037e-06
1.0,90,5.229666813617827e-06
1.0,91,4.4831412782075836e-06
1.0,92,3.843180918271043e-06
1.0,93,3.2945737476408756e-06
1.0,94,2.824279263497798e-06
1.0,95,2.421118471121132e-06
1.0,96,2.075508157022819e-06
1.0,97,1.7792330940947845e-06
1.0,98,1.5252507640481133e-06
1.0,99,1.3075239553628826e-06
