day,lambda,value,group
21,3.8,0.16202632529546365,ordinary
22,3.8,0.1657033581605951,ordinary
23,3.8,0.16457895359202096,ordinary
24,3.8,0.15977682244689523,ordinary
25,3.8,0.15239247645214948,ordinary
26,3.8,0.14335574418298716,ordinary
27,3.8,0.1333971877630863,ordinary
28,3.8,0.12306227285248178,ordinary
29,3.8,0.1127420685635779,ordinary
30,3.8,0.10270599847146604,ordinary
31,3.8,0.09313095616167719,ordinary
32,3.8,0.08412518630152475,ordinary
33,3.8,0.07574704473671419,ordinary
34,3.8,0.06801935703352545,ordinary
35,3.8,0.06094021868570553,ordinary
36,3.8,0.05449101371150197,ordinary
37,3.8,0.0486423021030245,ordinary
38,3.8,0.04335809542932547,ordinary
39,3.8,0.03859892422990647,ordinary
40,3.8,0.034324005967238606,ordinary
41,3.8,0.030492747403122397,ordinary
42,3.8,0.027065757392565715,ordinary
43,3.8,0.02400550194936791,ordinary
44,3.8,0.021276700032450597,ordinary
45,3.8,0.018846533340008003,ordinary
46,3.8,0.016684724500576814,ordinary
47,3.8,0.01476352388295049,ordinary
48,3.8,0.013057634640143667,ordinary
49,3.8,0.011544097670652448,ordinary
50,3.8,0.01020215225603556,ordinary
51,3.8,0.009013083716291299,ordinary
52,3.8,0.007960066137608189,ordinary
53,3.8,0.007028005788675375,ordinary
54,3.8,0.006203389040042955,ordinary
55,3.8,0.005474137276898858,ordinary
56,3.8,0.004829470329432946,ordinary
57,3.8,0.004259779246658679,ordinary
58,3.8,0.0037565087413652665,ordinary
59,3.8,0.0033120492847116103,ordinary
60,3.8,0.002919638590376257,ordinary
61,3.8,0.0025732720711725723,ordinary
62,3.8,0.0022676217538236546,ordinary
63,3.8,0.0019979630837842098,ordinary
64,3.8,0.0017601090293111023,ordinary
65,3.8,0.001550350893234215,ordinary
66,3.8,0.0013654052552225216,ordinary
67,3.8,0.0012023664917072325,ordinary
68,3.8,0.0010586643512837167,ordinary
69,3.8,0.000932026097645712,ordinary
70,3.8,0.0008204427679482733,ordinary
71,3.8,0.0007221391305596348,ordinary
72,3.8,0.0006355469614828111,ordinary
73,3.8,0.0005592812926587079,ordinary
74,3.8,0.0004921193174915851,ordinary
75,3.8,0.00043298166902447745,ordinary
76,3.8,0.0003809158141206558,ordinary
77,3.8,0.0003350813327501738,ordinary
78,3.8,0.00029473687507283194,ordinary
79,3.8,0.0002592286105273743,ordinary
80,3.8,0.00022798000268555612,ordinary
81,3.8,0.0002004827613293524,ordinary
82,3.8,0.00017628883918888825,ordinary
83,3.8,0.00015500335516922885,ordinary
84,3.8,0.00013627833882620278,ordinary
85,3.8,0.00011980720245111207,ordinary
86,3.8,0.00010531985751176544,ordinary
87,3.8,9.257840148601524e-05,ordinary
88,3.8,8.137330941951325e-05,ordinary
89,3.8,7.15200719395031e-05,ordinary
90,3.8,6.285622805107124e-05,ordinary
91,3.8,5.5238746913686643e-05,ordinary
92,3.8,4.854171801906138e-05,ordinary
93,3.8,4.265431383444427e-05,ordinary
94,3.8,3.7478993100033635e-05,ordinary
95,3.8,3.292991663088547e-05,ordinary
96,3.8,2.8931550722588997e-05,ordinary
97,3.8,2.5417436141103092e-05,ordinary
98,3.8,2.232910323088499e-05,ordinary
99,3.8,1.96151159379799e-05,ordinary
100,3.8,1.7230229548443177e-05,ordinary
1,4.0,0.0,ordinary
2,4.0,0.00015,ordinary
3,4.0,0.00035442508071428574,ordinary
4,4.0,0.0006436842799697521,ordinary
5,4.0,0.0010628432471809154,ordinary
6,4.0,0.0016787068501067284,ordinary
7,4.0,0.0025899710168385136,ordinary
8,4.0,0.003941376998060074,ordinary
9,4.0,0.005942547826532304,ordinary
10,4.0,0.00889103593415255,ordinary
11,4.0,0.013195966512631798,ordinary
12,4.0,0.01939172599169546,ordinary
13,4.0,0.028118489853136558,ordinary
14,4.0,0.04002906924557203,ordinary
15,4.0,0.05557216467213372,ordinary
16,4.0,0.07463674217058996,ordinary
17,4.0,0.09616984575843707,ordinary
18,4.0,0.11807093703308305,ordinary
19,4.0,0.13767616718709966,ordinary
20,4.0,0.1527072085174981,ordinary
21,4.0,0.16202632529546365,ordinary
22,4.0,0.1657033581605951,ordinary
23,4.0,0.16457895359202096,ordinary
24,4.0,0.15977682244689523,ordinary
25,4.0,0.15239247645214948,ordinary
26,4.0,0.14335574418298716,ordinary
27,4.0,0.1333971877630863,ordinary
28,4.0,0.12306227285248178,ordinary
29,4.0,0.1127420685635779,ordinary
30,4.0,0.10270599847146604,ordinary
31,4.0,0.09313095616167719,ordinary
32,4.0,0.08412518630152475,ordinary
33,4.0,0.07574704473671419,ordinary
34,4.0,0.06801935703352545,ordinary
35,4.0,0.06094021868570553,ordinary
36,4.0,0.05449101371150197,ordinary
37,4.0,0.0486423021030245,ordinary
38,4.0,0.04335809542932547,ordinary
39,4.0,0.03859892422990647,ordinary
40,4.0,0.034324005967238606,ordinary
41,4.0,0.030492747403122397,ordinary
42,4.0,0.027065757392565715,ordinary
43,4.0,0.02400550194936791,ordinary
44,4.0,0.021276700032450597,ordinary
45,4.0,0.018846533340008003,ordinary
46,4.0,0.016684724500576814,ordinary
47,4.0,0.01476352388295049,ordinary
48,4.0,0.013057634640143667,ordinary
49,4.0,0.011544097670652448,ordinary
50,4.0,0.01020215225603556,ordinary
51,4.0,0.009013083716291299,ordinary
52,4.0,0.007960066137608189,ordinary
53,4.0,0.007028005788675375,ordinary
54,4.0,0.006203389040042955,ordinary
55,4.0,0.005474137276898858,ordinary
56,4.0,0.004829470329432946,ordinary
57,4.0,0.004259779246658679,ordinary
58,4.0,0.0037565087413652665,ordinary
59,4.0,0.0033120492847116103,ordinary
60,4.0,0.002919638590376257,ordinary
61,4.0,0.0025732720711725723,ordinary
62,4.0,0.0022676217538236546,ordinary
63,4.0,0.0019979630837842098,ordinary
64,4.0,0.0017601090293111023,ordinary
65,4.0,0.001550350893234215,ordinary
66,4.0,0.0013654052552225216,ordinary
67,4.0,0.0012023664917072325,ordinary
68,4.0,0.0010586643512837167,ordinary
69,4.0,0.000932026097645712,ordinary
70,4.0,0.0008204427679482733,ordinary
71,4.0,0.0007221391305596348,ordinary
72,4.0,0.0006355469614828111,ordinary
73,4.0,0.0005592812926587079,ordinary
74,4.0,0.0004921193174915851,ordinary
75,4.0,0.00043298166902447745,ordinary
76,4.0,0.0003809158141206558,ordinary
77,4.0,0.0003350813327501738,ordinary
78,4.0,0.00029473687507283194,ordinary
79,4.0,0.0002592286105273743,ordinary
80,4.0,0.00022798000268555612,ordinary
81,4.0,0.0002004827613293524,ordinary
82,4.0,0.00017628883918888825,ordinary
83,4.0,0.00015500335516922885,ordinary
84,4.0,0.00013627833882620278,ordinary
85,4.0,0.00011980720245111207,ordinary
86,4.0,0.00010531985751176544,ordinary
87,4.0,9.257840148601524e-05,ordinary
88,4.0,8.137330941951325e-05,ordinary
89,4.0,7.15200719395031e-05,ordinary
90,4.0,6.285622805107124e-05,ordinary
91,4.0,5.5238746913686643e-05,ordinary
92,4.0,4.854171801906138e-05,ordinary
93,4.0,4.265431383444427e-05,ordinary
94,4.0,3.7478993100033635e-05,ordinary
95,4.0,3.292991663088547e-05,ordinary
96,4.0,2.8931550722588997e-05,ordinary
97,4.0,2.5417436141103092e-05,ordinary
98,4.0,2.232910323088499e-05,ordinary
99,4.0,1.96151159379799e-05,ordinary
100,4.0,1.7230229548443177e-05,ordinary
1,1.0,0.001,combined
2,1.0,0.001156842857142857,combined
3,1.0,0.001338181384381163,combined
4,1.0,0.0015478061153746461,combined
5,1.0,0.0017900822386639498,combined
6,1.0,0.002070032682939596,combined
7,1.0,0.0023934318359921805,combined
8,1.0,0.0027669107728907323,combined
9,1.0,0.0031980747528831885,combined
10,1.0,0.0036956335331586737,combined
11,1.0,0.004269544704608698,combined
12,1.0,0.004931169733221665,combined
13,1.0,0.0056934416313243605,combined
14,1.0,0.006571042111602561,combined
15,1.0,0.007580584603761707,combined
16,1.0,0.008740797532613292,combined
17,1.0,0.010072699646703277,combined
18,1.0,0.011599755819069302,combined
19,1.0,0.013347997490137159,combined
20,1.0,0.015346086684943132,combined
21,1.0,0.017625296268593868,combined
22,1.0,0.020219371870689756,combined
23,1.0,0.02316423296075168,combined
24,1.0,0.026497462425519945,combined
25,1.0,0.030257526626448816,combined
26,1.0,0.034482662790979154,combined
27,1.0,0.03920936988298427,combined
28,1.0,0.04447044573107605,combined
29,1.0,0.05029253079472931,combined
30,1.0,0.056693151550715165,combined
31,1.0,0.06367730785940828,combined
32,1.0,0.07123372117547039,combined
33,1.0,0.07933095333879778,combined
34,1.0,0.08791371295944508,combined
35,1.0,0.0968997749243409,combined
36,1.0,0.10617802685049445,combined
37,1.0,0.11560819573020524,combined
38,1.0,0.12502276714678406,combined
39,1.0,0.13423146249835335,combined
40,1.0,0.14302837778281943,combined
41,1.0,0.15120152969224443,combined
42,1.0,0.158544153481963,combined
43,1.0,0.16486673302883958,combined
44,1.0,0.1700085075644548,combined
45,1.0,0.17384716533579994,combined
46,1.0,0.1763056308724798,combined
47,1.0,0.17735524902302408,combined
48,1.0,0.17701518099635247,combined
49,1.0,0.17534834255467208,combined
50,1.0,0.17245462635788703,combined
51,1.0,0.16846239036719202,combined
52,1.0,0.16351924427723974,combined
53,1.0,0.15778305445659113,combined
54,1.0,0.15141387141517243,combined
55,1.0,0.14456722572741246,combined
56,1.0,0.13738899172127136,combined
57,1.0,0.13001181730179318,combined
58,1.0,0.12255297757670058,combined
59,1.0,0.11511342870703291,combined
60,1.0,0.10777780658407325,combined
61,1.0,0.10061511881174044,combined
62,1.0,0.09367990455406189,combined
63,1.0,0.0870136739487071,combined
64,1.0,0.08064647892908497,combined
65,1.0,0.07459850530754224,combined
66,1.0,0.06888160907821139,combined
67,1.0,0.06350074701094549,combined
68,1.0,0.05845527271226709,combined
69,1.0,0.053740085009446076,combined
70,1.0,0.04934662662177655,combined
71,1.0,0.04526373852919024,combined
72,1.0,0.04147838008265631,combined
73,1.0,0.03797622745700627,combined
74,1.0,0.03474216412460014,combined
75,1.0,0.03176067709800629,combined
76,1.0,0.029016172108069227,combined
77,1.0,0.026493219912219937,combined
78,1.0,0.02417674475310597,combined
79,1.0,0.022052164737976502,combined
80,1.0,0.020105492669629563,combined
81,1.0,0.018323404683214146,combined
82,1.0,0.016693282960244513,combined
83,1.0,0.015203237816609459,combined
84,1.0,0.013842113599399235,combined
85,1.0,0.012599482075505621,combined
86,1.0,0.011465626346547022,combined
87,1.0,0.010431517770854722,combined
88,1.0,0.009488787904167838,combined
89,1.0,0.008629697076305327,combined
90,1.0,0.007847100891760304,combined
91,1.0,0.007134415668910297,combined
92,1.0,0.00648558360719824,combined
93,1.0,0.00589503828693961,combined
94,1.0,0.005357670955958487,combined
95,1.0,0.00486879793549384,combined
96,1.0,0.004424129379964329,combined
97,1.0,0.004019739547149137,combined
98,1.0,0.0036520386736661843,combined
99,1.0,0.0033177465023817663,combined
100,1.0,0.0030138674711111366,combined
1,1.2,0.001,combined
2,1.2,0.001186782857142857,combined
3,1.2,0.001408323395057507,combined
4,1.2,0.0016710363723908047,combined
5,1.2,0.0019824987318368664,combined
6,1.2,0.002351651285952166,combined
7,1.2,0.002789031751011945,combined
8,1.2,0.0033070424589595735,combined
9,1.2,0.003920255722579096,combined
10,1.2,0.004645759047907968,combined
11,1.2,0.005503540979964784,combined
12,1.2,0.006516916062043451,combined
13,1.2,0.007712983827054641,combined
14,1.2,0.009123111461156935,combined
15,1.2,0.010783422212753949,combined
16,1.2,0.012735261084530394,combined
17,1.2,0.015025595090457379,combined
18,1.2,0.017707286644227563,combined
19,1.2,0.020839154913460736,combined
20,1.2,0.024485711148643535,combined
21,1.2,0.028716420958392642,combined
22,1.2,0.03360431179666533,combined
23,1.2,0.039223712703434686,combined
24,1.2,0.04564689446763823,combined
25,1.2,0.052939385479885415,combined
26,1.2,0.06115379039678042,combined
27,1.2,0.07032205816315423,combined
28,1.2,0.08044635577391539,combined
29,1.2,0.09148901897942918,combined
30,1.2,0.10336246398275169,combined
31,1.2,0.11592040980063816,combined
32,1.2,0.12895218124766542,combined
33,1.2,0.1421820847501336,combined
34,1.2,0.15527569106217243,combined
35,1.2,0.16785416940732673,combined
36,1.2,0.17951656622576073,combined
37,1.2,0.1898682816785367,combined
38,1.2,0.19855236404247467,combined
39,1.2,0.2052791408071297,combined
40,1.2,0.20984958851448388,combined
41,1.2,0.2121688693001223,combined
42,1.2,0.21224837958818615,combined
43,1.2,0.21019688637876968,combined
44,1.2,0.2062032082643151,combined
45,1.2,0.2005139623962675,combined
46,1.2,0.1934100192093846,combined
47,1.2,0.18518467470051747,combined
48,1.2,0.17612552214228538,combined
49,1.2,0.16650093394240903,combined
50,1.2,0.15655119000469309,combined
51,1.2,0.14648371217184764,combined
52,1.2,0.13647157699736623,combined
53,1.2,0.12665441440571273,combined
54,1.2,0.11714087561698935,combined
55,1.2,0.1080119986220282,combined
56,1.2,0.09932496287787479,combined
57,1.2,0.0911168767801134,combined
58,1.2,0.08340836782079408,combined
59,1.2,0.07620684249115203,combined
60,1.2,0.06950935299628806,combined
61,1.2,0.063305055282045,combined
62,1.2,0.057577272874309054,combined
63,1.2,0.05230519831776541,combined
64,1.2,0.04746527247061053,combined
65,1.2,0.04303228456597745,combined
66,1.2,0.03898023498822836,combined
67,1.2,0.03528299967569619,combined
68,1.2,0.031914830991616225,combined
69,1.2,0.028850725474906032,combined
70,1.2,0.026066684505610616,combined
71,1.2,0.0235398898323747,combined
72,1.2,0.021248812230076297,combined
73,1.2,0.019173268328766972,combined
74,1.2,0.01729443787873771,combined
75,1.2,0.015594851363318712,combined
76,1.2,0.014058355900208507,combined
77,1.2,0.01267006573791961,combined
78,1.2,0.011416302310355425,combined
79,1.2,0.010284527716245728,combined
80,1.2,0.00926327460185658,combined
81,1.2,0.008342074710354024,combined
82,1.2,0.007511387789394732,combined
83,1.2,0.006762532094304619,combined
84,1.2,0.006087617365960583,combined
85,1.2,0.00547948088213166,combined
86,1.2,0.004931626963562343,combined
87,1.2,0.004438170149124639,combined
88,1.2,0.003993782127784419,combined
89,1.2,0.003593642420645898,combined
90,1.2,0.0032333927372319576,combined
91,1.2,0.002909094880987927,combined
92,1.2,0.0026171920453789115,combined
93,1.2,0.0023544733203677273,combined
94,1.2,0.0021180412166997634,combined
95,1.2,0.001905282010044214,combined
96,1.2,0.0017138387068746843,combined
97,1.2,0.0015415864376180882,combined
98,1.2,0.0013866100889632395,combined
99,1.2,0.0012471839954462586,combined
100,1.2,0.0011217535198595385,combined
1,1.4,0.001,combined
2,1.4,0.001216722857142857,combined
3,1.4,0.0014802526582392182,combined
4,1.4,0.0018006208428694695,combined
5,1.4,0.002189971426965035,combined
6,1.4,0.0026629879760436937,combined
7,1.4,0.0032373982083997834,combined
8,1.4,0.003934566055835934,combined
9,1.4,0.00478017995889125,combined
10,1.4,0.005805043520710847,combined
11,1.4,0.007045969502013195,combined
12,1.4,0.008546769262006986,combined
13,1.4,0.01035931543550282,combined
14,1.4,0.0125446336513881,combined
15,1.4,0.015173946658436658,combined
16,1.4,0.018329548124644945,combined
17,1.4,0.022105320404093916,combined
18,1.4,0.026606628438154596,combined
19,1.4,0.03194922109315928,combined
20,1.4,0.03825665773629529,combined
21,1.4,0.045655667998202136,combined
22,1.4,0.054268778821009805,combined
23,1.4,0.06420355958733845,combined
24,1.4,0.07553802320863412,combined
25,1.4,0.0883021774462559,combined
26,1.4,0.10245653940394525,combined
27,1.4,0.11786964033086034,combined
28,1.4,0.13429804738213938,combined
29,1.4,0.15137386866459934,combined
30,1.4,0.168605470383473,combined
31,1.4,0.18539644290764232,combined
32,1.4,0.2010851048044467,combined
33,1.4,0.21500210752259244,combined
34,1.4,0.22653814459261257,combined
35,1.4,0.23520945515537306,combined
36,1.4,0.2407078683293486,combined
37,1.4,0.24292547428057853,combined
38,1.4,0.2419505647152248,combined
39,1.4,0.23803865951413486,combined
40,1.4,0.23156752896695376,combined
41,1.4,0.22298673274925646,combined
42,1.4,0.21277064761547365,combined
43,1.4,0.20138067134064883,combined
44,1.4,0.18923882028609723,combined
45,1.4,0.17671228717858176,combined
46,1.4,0.16410701568132618,combined
47,1.4,0.15166782587695884,combined
48,1.4,0.13958274762046408,combined
49,1.4,0.1279896563376062,combined
50,1.4,0.11698382509319966,combined
51,1.4,0.10662547869424793,combined
52,1.4,0.09694680849266629,combined
53,1.4,0.08795817415792924,combined
54,1.4,0.07965339596870599,combined
55,1.4,0.0720141495143525,combined
56,1.4,0.06501353448106748,combined
57,1.4,0.058618916935103085,combined
58,1.4,0.052794152389629326,combined
59,1.4,0.04750129337416188,combined
60,1.4,0.04270187573801386,combined
61,1.4,0.03835786595752916,combined
62,1.4,0.034432339315000185,combined
63,1.4,0.030889947089998683,combined
64,1.4,0.027697220390780493,combined
65,1.4,0.02482274914886387,combined
66,1.4,0.022237267102343226,combined
67,1.4,0.019913667199124845,combined
68,1.4,0.01782696661048721,combined
69,1.4,0.015954236295833552,combined
70,1.4,0.014274506644158705,combined
71,1.4,0.012768657993773951,combined
72,1.4,0.011419302674223069,combined
73,1.4,0.010210663516441652,combined
74,1.4,0.009128452449718164,combined
75,1.4,0.008159751773047588,combined
76,1.4,0.007292899893579801,combined
77,1.4,0.006517382716977823,combined
78,1.4,0.005823731414024818,combined
79,1.4,0.00520342694298517,combined
80,1.4,0.0046488114526604275,combined
81,1.4,0.004153006506601939,combined
82,1.4,0.0037098379385544543,combined
83,1.4,0.0033137670602810393,combined
84,1.4,0.0029598278855254307,combined
85,1.4,0.002643570000218654,combined
86,1.4,0.002361006693056057,combined
87,1.4,0.002108567957537672,combined
88,1.4,0.0018830579828288188,combined
89,1.4,0.0016816167635536811,combined
90,1.4,0.0015016854757406582,combined
91,1.4,0.0013409752859734909,combined
92,1.4,0.0011974392821516827,combined
93,1.4,0.001069247236229031,combined
94,1.4,0.0009547629312265247,combined
95,1.4,0.0008525238062405548,combined
96,1.4,0.0007612226937691309,combined
97,1.4,0.0006796914432472992,combined
98,1.4,0.0006068862430909496,combined
99,1.4,0.0005418744707301681,combined
100,1.4,0.0004838229160492471,combined
1,1.6,0.001,combined
2,1.6,0.001246662857142857,combined
3,1.6,0.0015539688512209997,combined
4,1.6,0.0019367168881146651,combined
5,1.6,0.002413256143503817,combined
6,1.6,0.0030063039137068165,combined
7,1.6,0.0037439330137379965,combined
8,1.6,0.004660753141951881,combined
9,1.6,0.005799307554252398,combined
10,1.6,0.007211698047257005,combined
11,1.6,0.008961434330186388,combined
12,1.6,0.011125473557677278,combined
13,1.6,0.013796365385939091,combined
14,1.6,0.017084338537739094,combined
15,1.6,0.021119045745443824,combined
16,1.6,0.026050513792366035,combined
17,1.6,0.032048616015872694,combined
18,1.6,0.03930009857367739,combined
19,1.6,0.0480018756999769,combined
20,1.6,0.05834903488199691,combined
21,1.6,0.07051590388917198,combined
22,1.6,0.08462886571383141,combined
23,1.6,0.10073069043207818,combined
24,1.6,0.11873831789772116,combined
25,1.6,0.1383994035633116,combined
26,1.6,0.15925710700370757,combined
27,1.6,0.18063619619614524,combined
28,1.6,0.20166420053415052,combined
29,1.6,0.2213364922283767,combined
30,1.6,0.23862283920620223,combined
31,1.6,0.2525978518249034,combined
32,1.6,0.2625654783981749,combined
33,1.6,0.26814568430326824,combined
34,1.6,0.269302478288039,combined
35,1.6,0.2663117218187335,combined
36,1.6,0.25968506282873804,combined
37,1.6,0.25007506467728946,combined
38,1.6,0.23818469599593642,combined
39,1.6,0.22469588209580055,combined
40,1.6,0.2102223058646771,combined
41,1.6,0.195284699794534,combined
42,1.6,0.1803034366567598,combined
43,1.6,0.1656025479988375,combined
44,1.6,0.15142014151802086,combined
45,1.6,0.13792155075796692,combined
46,1.6,0.12521285893579598,combined
47,1.6,0.11335346159472695,combined
48,1.6,0.10236703749511028,combined
49,1.6,0.0922507366428812,combined
50,1.6,0.08298264234897962,combined
51,1.6,0.07452768651443228,combined
52,1.6,0.06684224331205973,combined
53,1.6,0.059877629603411836,combined
54,1.6,0.05358272198005556,combined
55,1.6,0.0479058728590597,combined
56,1.6,0.04279627862963528,combined
57,1.6,0.03820492505058791,combined
58,1.6,0.03408521053670874,combined
59,1.6,0.030393327128791104,combined
60,1.6,0.027088461718589037,combined
61,1.6,0.024132866130320084,combined
62,1.6,0.02149183348283816,combined
63,1.6,0.019133609405851633,combined
64,1.6,0.017029259733330956,combined
65,1.6,0.015152510877589759,combined
